blocksworld-p01.pddl-easy,0.0, 0.0
blocksworld-p02.pddl-easy,0.0, 0.0
blocksworld-p03.pddl-easy,0.15, 0.0
blocksworld-p04.pddl-easy,0.1, 0.0
blocksworld-p05.pddl-easy,0.075, 1.0
blocksworld-p06.pddl-easy,0.05, 0.5
blocksworld-p07.pddl-easy,0.375, 1.0
blocksworld-p08.pddl-easy,0.225, 1.0
blocksworld-p09.pddl-easy,0.2125, 0.0
blocksworld-p10.pddl-easy,0.2625, 0.0
blocksworld-p11.pddl-easy,0.15999999999999998, 0.7333333333333334
blocksworld-p12.pddl-easy,0.26, 0.0
blocksworld-p13.pddl-easy,0.2, 1.0
blocksworld-p14.pddl-easy,0.275, 1.0
blocksworld-p15.pddl-easy,0.29166666666666663, 0.7933333333333333
blocksworld-p16.pddl-easy,0.25625, 0.0
blocksworld-p17.pddl-easy,0.2642857142857143, 0.0
blocksworld-p18.pddl-easy,0.25833333333333336, 0.7541666666666667
blocksworld-p19.pddl-easy,0.18125, 0.5458333333333334
blocksworld-p20.pddl-easy,0.16111111111111112, 1.0
blocksworld-p21.pddl-easy,0.25, 0.0
blocksworld-p22.pddl-easy,0.21666666666666665, 0.8438492063492063
blocksworld-p23.pddl-easy,0.2125, 1.0
blocksworld-p24.pddl-easy,0.20999999999999996, 0.8916666666666666
blocksworld-p25.pddl-easy,0.24, 0.866468253968254
blocksworld-p26.pddl-easy,0.25, 0.0
blocksworld-p27.pddl-easy,0.2178571428571429, 0.0
blocksworld-p28.pddl-easy,0.16666666666666669, 0.7711904761904762
blocksworld-p29.pddl-easy,0.19666666666666663, 0.0
blocksworld-p30.pddl-easy,0.22666666666666666, 0.85
blocksworld-p31.pddl-easy,0.14642857142857144, 0.9
blocksworld-p32.pddl-easy,0.17058823529411768, 0.9400000000000001
blocksworld-p33.pddl-easy,0.2033333333333333, 0.0
blocksworld-p34.pddl-easy,0.18888888888888888, 0.0
blocksworld-p35.pddl-easy,0.23666666666666664, 0.8861111111111111
blocksworld-p36.pddl-easy,0.17352941176470588, 0.9383333333333332
blocksworld-p37.pddl-easy,0.2, 0.8166666666666667
blocksworld-p38.pddl-easy,0.16944444444444443, 0.7752380952380953
blocksworld-p39.pddl-easy,0.18333333333333335, 0.8933333333333333
blocksworld-p40.pddl-easy,0.19166666666666665, 0.85
blocksworld-p41.pddl-easy,0.17894736842105266, 0.0
blocksworld-p42.pddl-easy,0.20250000000000004, 0.74
blocksworld-p43.pddl-easy,0.13333333333333336, 0.0
blocksworld-p44.pddl-easy,0.1619047619047619, 0.0
blocksworld-p45.pddl-easy,0.20476190476190476, 0.9333333333333333
blocksworld-p46.pddl-easy,0.1409090909090909, 0.89
blocksworld-p47.pddl-easy,0.175, 0.8483333333333334
blocksworld-p48.pddl-easy,0.1386363636363636, 0.0
blocksworld-p49.pddl-easy,0.15625, 0.7816666666666666
blocksworld-p50.pddl-easy,0.14814814814814814, 0.0
blocksworld-p51.pddl-easy,0.13799999999999998, 0.8833333333333334
blocksworld-p52.pddl-easy,0.11199999999999999, 0.0
blocksworld-p53.pddl-easy,0.1388888888888889, 0.0
blocksworld-p54.pddl-easy,0.14310344827586205, 0.0
blocksworld-p55.pddl-easy,0.12692307692307692, 0.825
blocksworld-p56.pddl-easy,0.15925925925925927, 0.8191666666666666
blocksworld-p57.pddl-easy,0.14642857142857144, 0.0
blocksworld-p58.pddl-easy,0.15483870967741936, 0.9466666666666667
blocksworld-p59.pddl-easy,0.13448275862068965, 0.0
blocksworld-p60.pddl-easy,0.1390625, 0.0
blocksworld-p61.pddl-easy,0.125, 0.0
blocksworld-p62.pddl-easy,0.16875, 0.7916666666666667
blocksworld-p63.pddl-easy,0.15303030303030302, 0.82
blocksworld-p64.pddl-easy,0.13285714285714284, 0.0
blocksworld-p65.pddl-easy,0.14545454545454545, 0.8
blocksworld-p66.pddl-easy,0.11451612903225808, 0.7573809523809525
blocksworld-p67.pddl-easy,0.12000000000000002, 0.9
blocksworld-p68.pddl-easy,0.15972222222222224, 0.675
blocksworld-p69.pddl-easy,0.14558823529411766, 0.0
blocksworld-p70.pddl-easy,0.12058823529411762, 0.7583333333333334
blocksworld-p71.pddl-easy,0.11857142857142858, 0.0
blocksworld-p72.pddl-easy,0.12000000000000002, 0.7391666666666666
blocksworld-p73.pddl-easy,0.1013157894736842, 0.9
blocksworld-p74.pddl-easy,0.13125, 0.0
blocksworld-p75.pddl-easy,0.13125, 0.95
blocksworld-p76.pddl-easy,0.12435897435897436, 0.0
blocksworld-p77.pddl-easy,0.10657894736842106, 0.730952380952381
blocksworld-p78.pddl-easy,0.1297619047619048, 0.825
blocksworld-p79.pddl-easy,0.1333333333333333, 0.0
blocksworld-p80.pddl-easy,0.11136363636363637, 0.0
blocksworld-p81.pddl-easy,0.12625000000000003, 0.8574999999999999
blocksworld-p82.pddl-easy,0.1317073170731707, 0.0
blocksworld-p83.pddl-easy,0.1, 0.8654761904761905
blocksworld-p84.pddl-easy,0.11590909090909092, 0.0
blocksworld-p85.pddl-easy,0.12674418604651164, 0.0
blocksworld-p86.pddl-easy,0.037499999999999964, 0.8246153846153845
blocksworld-p87.pddl-easy,0.09111111111111109, 0.775
blocksworld-p88.pddl-easy,0.1095744680851064, 0.0
blocksworld-p89.pddl-easy,0.10777777777777778, 0.0
blocksworld-p90.pddl-easy,0.10531914893617023, 0.7654761904761905
blocksworld-p91.pddl-easy,0.09883720930232556, 0.7469444444444445
blocksworld-p92.pddl-easy,0.10106382978723402, 0.0
blocksworld-p93.pddl-easy,0.11555555555555559, 0.9330555555555555
blocksworld-p94.pddl-easy,0.1010204081632653, 0.0
blocksworld-p95.pddl-easy,0.11020408163265308, 0.0
blocksworld-p96.pddl-easy,0.10666666666666669, 0.7729563492063491
blocksworld-p97.pddl-easy,0.12264150943396224, 0.0
blocksworld-p98.pddl-easy,0.11274509803921569, 0.0
blocksworld-p99.pddl-easy,0.12058823529411763, 0.76
childsnack-p01.pddl-easy,0.0, 0.0
childsnack-p02.pddl-easy,0.0, 0.0
childsnack-p03.pddl-easy,0.0, 0.0
childsnack-p04.pddl-easy,0.02857142857142858, 0.0
childsnack-p05.pddl-easy,0.0125, 1.0
childsnack-p06.pddl-easy,0.0, 0.0
childsnack-p07.pddl-easy,0.1125, 1.0
childsnack-p08.pddl-easy,0.0125, 1.0
childsnack-p09.pddl-easy,0.0, 0.0
childsnack-p10.pddl-easy,0.075, 1.0
childsnack-p11.pddl-easy,0.07272727272727274, 1.0
childsnack-p12.pddl-easy,0.0, 0.0
childsnack-p13.pddl-easy,0.0, 0.0
childsnack-p14.pddl-easy,0.06666666666666665, 1.0
childsnack-p15.pddl-easy,0.059999999999999984, 1.0
childsnack-p16.pddl-easy,0.06666666666666665, 1.0
childsnack-p17.pddl-easy,0.059999999999999984, 1.0
childsnack-p18.pddl-easy,0.059999999999999984, 1.0
childsnack-p19.pddl-easy,0.06666666666666665, 1.0
childsnack-p20.pddl-easy,0.06666666666666665, 1.0
childsnack-p21.pddl-easy,0.059999999999999984, 1.0
childsnack-p22.pddl-easy,0.06666666666666665, 1.0
childsnack-p23.pddl-easy,0.06666666666666665, 1.0
childsnack-p24.pddl-easy,0.059999999999999984, 1.0
childsnack-p26.pddl-easy,0.06666666666666665, 1.0
childsnack-p27.pddl-easy,0.050000000000000024, 1.0
childsnack-p28.pddl-easy,0.05555555555555558, 1.0
childsnack-p29.pddl-easy,0.0, 0.0
childsnack-p30.pddl-easy,0.0, 0.0
childsnack-p31.pddl-easy,0.05555555555555558, 1.0
childsnack-p32.pddl-easy,0.05555555555555558, 1.0
childsnack-p33.pddl-easy,0.05555555555555558, 1.0
