id,dod,actual_dod,domain,index,total_length,len%,runtime,polocm_time,locm2_time,locm_time,accuracy,error_rate,acceptance_rate,invalid_acceptance_rate,remark
0,0.8,0.8,blocksworld,0,10,0.0020185708518368995,0.07728815078735352,0.05909585952758789,0.011816024780273438,0.0063762664794921875,0.5833333333333333,0.41666666666666663,0.030303030303030304,0.26666666666666666,Success
1,0.8,0.8,blocksworld,1,10,0.0020185708518368995,0.0745699405670166,0.06322431564331055,0.004330158233642578,0.0070154666900634766,0.5277777777777778,0.4722222222222222,0.030303030303030304,0.2888888888888889,Success
28,0.8,0.8,blocksworld,0,20,0.004037141703673799,0.14661622047424316,0.10637593269348145,0.018480539321899414,0.021759748458862305,0.4930555555555556,0.5069444444444444,0.08080808080808081,0.2797619047619048,Success
2,0.8,0.8,blocksworld,3,10,0.0020185708518368995,0.06841397285461426,0.05880904197692871,0.003564119338989258,0.006040811538696289,0.5277777777777778,0.4722222222222222,0.030303030303030304,0.2888888888888889,Success
3,0.8,0.8,blocksworld,4,10,0.0020185708518368995,0.05350947380065918,0.04337310791015625,0.003506183624267578,0.0066301822662353516,0.5277777777777778,0.4722222222222222,0.030303030303030304,0.2888888888888889,Success
4,0.8,0.8,blocksworld,5,10,0.0020185708518368995,0.03319835662841797,0.022928953170776367,0.0036287307739257812,0.00664067268371582,0.5277777777777778,0.4722222222222222,0.030303030303030304,0.2888888888888889,Success
5,0.8,0.8,blocksworld,6,10,0.0020185708518368995,0.035531044006347656,0.025304794311523438,0.003710508346557617,0.0065157413482666016,0.5277777777777778,0.4722222222222222,0.030303030303030304,0.2888888888888889,Success
6,0.8,0.8,blocksworld,7,10,0.0020185708518368995,0.03335714340209961,0.023198366165161133,0.0035588741302490234,0.006599903106689453,0.5277777777777778,0.4722222222222222,0.030303030303030304,0.2888888888888889,Success
29,0.8,0.803030303030303,blocksworld,1,12,0.0024222850222042794,0.08213639259338379,0.056818485260009766,0.009493589401245117,0.015824317932128906,0.32291666666666663,0.6770833333333333,1.0,0.1492607734843276,Success
30,0.8,0.8,blocksworld,2,10,0.0020185708518368995,0.07413005828857422,0.04539203643798828,0.011509895324707031,0.017228126525878906,0.40625,0.59375,0.08080808080808081,0.40714285714285714,Success
7,0.8,0.8,blocksworld,8,10,0.0020185708518368995,0.07522153854370117,0.04676651954650879,0.011240959167480469,0.017214059829711914,0.4201388888888889,0.5798611111111112,1.0,0.10474508258271646,Success
168,0.8,0.7999999999999999,childsnack,3,96,0.0446927374301676,0.38907742500305176,0.3289375305175781,0.019435644149780273,0.04070425033569336,0.7469444444444445,0.25305555555555553,0.08163265306122448,0.1205448717948718,Success
8,0.8,0.8,blocksworld,0,50,0.010092854259184497,0.15502285957336426,0.13831877708435059,0.006709575653076172,0.0099945068359375,0.5277777777777778,0.4722222222222222,0.030303030303030304,0.2888888888888889,Success
56,0.8,0.7999999999999999,blocksworld,8,188,0.03794913201453371,1.0226771831512451,0.9684360027313232,0.02406024932861328,0.030180931091308594,0.3506944444444444,0.6493055555555556,1.0,0.1492607734843276,Success
31,0.8,0.8,blocksworld,3,20,0.004037141703673799,0.183319091796875,0.11919307708740234,0.0127410888671875,0.051384925842285156,0.32291666666666663,0.6770833333333333,1.0,0.1492607734843276,Success
9,0.8,0.8000000000000002,blocksworld,1,30,0.006055712555510699,0.0857396125793457,0.07264924049377441,0.0051305294036865234,0.007959842681884766,0.5277777777777778,0.4722222222222222,0.030303030303030304,0.2888888888888889,Success
169,0.8,0.7999999999999999,childsnack,4,97,0.04515828677839851,0.36240363121032715,0.31458497047424316,0.020607471466064453,0.02721118927001953,0.7963095238095238,0.20369047619047617,0.030612244897959183,0.08518518518518518,Success
308,0.8,0.8,ferry,4,40,0.010922992900054615,0.18740320205688477,0.16405963897705078,0.00730133056640625,0.016042232513427734,0.5439814814814815,0.45601851851851855,1.0,0.6494805194805192,Success
10,0.8,0.8,blocksworld,2,50,0.010092854259184497,0.14783573150634766,0.13367700576782227,0.005435466766357422,0.008723258972167969,0.5277777777777778,0.4722222222222222,0.030303030303030304,0.2888888888888889,Success
32,0.8,0.8,blocksworld,4,20,0.004037141703673799,0.16613078117370605,0.15455031394958496,0.00424504280090332,0.0073354244232177734,0.5277777777777778,0.4722222222222222,0.030303030303030304,0.2888888888888889,Success
33,0.8,0.8,blocksworld,5,20,0.004037141703673799,0.10330557823181152,0.09040355682373047,0.0047092437744140625,0.008192777633666992,0.5277777777777778,0.4722222222222222,0.030303030303030304,0.2888888888888889,Success
11,0.8,0.8,blocksworld,3,50,0.010092854259184497,0.12764930725097656,0.11305642127990723,0.005795478820800781,0.008797407150268555,0.5277777777777778,0.4722222222222222,0.030303030303030304,0.2888888888888889,Success
309,0.8,0.8,ferry,5,50,0.013653741125068269,0.1622786521911621,0.14891362190246582,0.0008494853973388672,0.012515544891357422,0.5601851851851852,0.4398148148148148,1.0,0.6494805194805192,Success
170,0.8,0.7999999999999999,childsnack,5,100,0.04655493482309125,0.36913204193115234,0.34198689460754395,0.006819963455200195,0.020325183868408203,0.8219444444444444,0.17805555555555555,0.030612244897959183,0.19515669515669518,Success
34,0.8,0.8,blocksworld,6,20,0.004037141703673799,0.10434532165527344,0.09086346626281738,0.004849672317504883,0.008632183074951172,0.5277777777777778,0.4722222222222222,0.030303030303030304,0.2888888888888889,Success
12,0.8,0.8,blocksworld,4,50,0.010092854259184497,0.15460777282714844,0.1366887092590332,0.005769252777099609,0.012149810791015625,0.5277777777777778,0.4722222222222222,0.030303030303030304,0.2888888888888889,Success
310,0.8,0.8,ferry,6,40,0.010922992900054615,0.11723089218139648,0.10645914077758789,0.0007855892181396484,0.009986162185668945,0.5601851851851852,0.4398148148148148,1.0,0.6494805194805192,Success
35,0.8,0.8,blocksworld,7,20,0.004037141703673799,0.12150192260742188,0.10874772071838379,0.004870176315307617,0.007884025573730469,0.5277777777777778,0.4722222222222222,0.030303030303030304,0.2888888888888889,Success
196,0.8,0.7999999999999999,childsnack,2,181,0.08426443202979515,1.1312618255615234,1.0821964740753174,0.014053106307983398,0.035012245178222656,0.7598412698412699,0.24015873015873018,1.0,0.10537327751613462,Success
252,0.8,0.803921568627451,childsnack,8,98,0.04562383612662942,0.8509120941162109,0.7864165306091309,0.016721010208129883,0.047774553298950195,0.7816666666666666,0.21833333333333332,1.0,0.10537327751613462,Success
171,0.8,0.7999999999999999,childsnack,6,98,0.04562383612662942,0.3368206024169922,0.30505990982055664,0.008014917373657227,0.02374577522277832,0.7382142857142858,0.2617857142857143,0.030612244897959183,0.21367521367521367,Success
36,0.8,0.8,blocksworld,8,20,0.004037141703673799,0.12712860107421875,0.11424684524536133,0.004782199859619141,0.008099555969238281,0.5277777777777778,0.4722222222222222,0.030303030303030304,0.2888888888888889,Success
