id,dod,actual_dod,domain,index,total_length,len%,runtime,polocm_time,locm2_time,locm_time,accuracy,error_rate,acceptance_rate,invalid_acceptance_rate,remark
0,0.4,0.4,blocksworld,0,10,0.0020185708518368995,0.08039164543151855,0.06495904922485352,0.01022958755493164,0.0052030086517333984,0.6388888888888888,0.3611111111111111,0.030303030303030304,0.2888888888888889,Success
1,0.4,0.4,blocksworld,1,10,0.0020185708518368995,0.0680243968963623,0.05073404312133789,0.005982875823974609,0.011307477951049805,0.5277777777777778,0.4722222222222222,0.030303030303030304,0.3333333333333333,Success
28,0.4,0.4,blocksworld,0,20,0.004037141703673799,0.2117786407470703,0.1728208065032959,0.01831340789794922,0.020644426345825195,0.5347222222222222,0.4652777777777778,0.08080808080808081,0.42380952380952375,Success
2,0.4,0.4,blocksworld,3,10,0.0020185708518368995,0.062340736389160156,0.052927255630493164,0.0035965442657470703,0.005816936492919922,0.5833333333333333,0.41666666666666663,0.030303030303030304,0.2888888888888889,Success
3,0.4,0.4,blocksworld,4,10,0.0020185708518368995,0.0411679744720459,0.031083106994628906,0.003648042678833008,0.006436824798583984,0.5277777777777778,0.4722222222222222,0.030303030303030304,0.3333333333333333,Success
29,0.4,0.40909090909090906,blocksworld,1,12,0.0024222850222042794,0.11421942710876465,0.06933259963989258,0.030030488967895508,0.014856338500976562,0.40625,0.59375,0.08080808080808081,0.42570028011204486,Success
4,0.4,0.4,blocksworld,5,10,0.0020185708518368995,0.0649573802947998,0.05519890785217285,0.003608226776123047,0.006150245666503906,0.5277777777777778,0.4722222222222222,0.030303030303030304,0.3333333333333333,Success
30,0.4,0.4,blocksworld,2,10,0.0020185708518368995,0.06295084953308105,0.03264665603637695,0.013306140899658203,0.0169980525970459,0.5069444444444444,0.4930555555555556,0.08080808080808081,0.33809523809523806,Success
5,0.4,0.4,blocksworld,6,10,0.0020185708518368995,0.0593414306640625,0.04986214637756348,0.0034897327423095703,0.005989551544189453,0.5833333333333333,0.41666666666666663,0.030303030303030304,0.2888888888888889,Success
6,0.4,0.4,blocksworld,7,10,0.0020185708518368995,0.04222369194030762,0.03224968910217285,0.0035500526428222656,0.0064239501953125,0.5833333333333333,0.41666666666666663,0.030303030303030304,0.2888888888888889,Success
31,0.4,0.4,blocksworld,3,20,0.004037141703673799,0.22535443305969238,0.18517446517944336,0.02270650863647461,0.017473459243774414,0.3506944444444444,0.6493055555555556,1.0,0.22319612614497344,Success
168,0.4,0.39999999999999997,childsnack,3,96,0.0446927374301676,0.4324955940246582,0.37860751152038574,0.01997685432434082,0.03391122817993164,0.8097222222222223,0.19027777777777777,0.07142857142857142,0.07967032967032968,Success
7,0.4,0.4,blocksworld,8,10,0.0020185708518368995,0.06587386131286621,0.0353245735168457,0.012438535690307617,0.01811075210571289,0.5381944444444444,0.4618055555555556,1.0,0.10474508258271646,Success
32,0.4,0.4,blocksworld,4,20,0.004037141703673799,0.18812799453735352,0.17542076110839844,0.004911899566650391,0.0077953338623046875,0.5277777777777778,0.4722222222222222,0.030303030303030304,0.3333333333333333,Success
8,0.4,0.4,blocksworld,0,50,0.010092854259184497,0.18295955657958984,0.16933560371398926,0.0056498050689697266,0.00797414779663086,0.5277777777777778,0.4722222222222222,0.030303030303030304,0.3333333333333333,Success
33,0.4,0.4,blocksworld,5,20,0.004037141703673799,0.15872550010681152,0.14718937873840332,0.004544973373413086,0.006991147994995117,0.5277777777777778,0.4722222222222222,0.030303030303030304,0.3333333333333333,Success
308,0.4,0.4,ferry,4,40,0.010922992900054615,0.23506712913513184,0.21768903732299805,0.005190372467041016,0.012187719345092773,0.5648148148148148,0.4351851851851852,0.20202020202020202,0.5105952380952381,Success
9,0.4,0.4000000000000001,blocksworld,1,30,0.006055712555510699,0.11939430236816406,0.1074979305267334,0.0047228336334228516,0.0071735382080078125,0.5277777777777778,0.4722222222222222,0.030303030303030304,0.3333333333333333,Success
56,0.4,0.39999999999999997,blocksworld,8,188,0.03794913201453371,1.3800904750823975,1.3281223773956299,0.028749465942382812,0.023218631744384766,0.3784722222222222,0.6215277777777778,1.0,0.20056210283868137,Success
169,0.4,0.39999999999999997,childsnack,4,97,0.04515828677839851,0.4750993251800537,0.4268462657928467,0.021978139877319336,0.026274919509887695,0.8519047619047618,0.14809523809523809,0.030612244897959183,0.0,Success
34,0.4,0.4,blocksworld,6,20,0.004037141703673799,0.1803443431854248,0.16839385032653809,0.004563093185424805,0.007387399673461914,0.5277777777777778,0.4722222222222222,0.030303030303030304,0.3333333333333333,Success
10,0.4,0.4,blocksworld,2,50,0.010092854259184497,0.18251466751098633,0.16886043548583984,0.005364656448364258,0.008289575576782227,0.5277777777777778,0.4722222222222222,0.030303030303030304,0.3333333333333333,Success
309,0.4,0.4,ferry,5,50,0.013653741125068269,0.18608736991882324,0.1721360683441162,0.0009486675262451172,0.013002634048461914,0.5601851851851852,0.4398148148148148,1.0,0.6494805194805192,Success
