ID, Domain, len, len%, acceptance_rate, invalid_acceptance_rate
455, floortile, 50, 0.005987306909352174, 0.13636363636363635, 0.0
456, floortile, 50, 0.005987306909352174, 0.13636363636363635, 0.0
457, floortile, 48, 0.005747814632978086, 0.13636363636363635, 0.0
458, floortile, 50, 0.005987306909352174, 0.13636363636363635, 0.0
459, floortile, 50, 0.005987306909352174, 0.13636363636363635, 0.0
460, floortile, 50, 0.005987306909352174, 0.13636363636363635, 0.0
461, floortile, 50, 0.005987306909352174, 0.13636363636363635, 0.0
462, floortile, 95, 0.01137588312776913, 0.13636363636363635, 0.0
463, floortile, 100, 0.011974613818704348, 0.13636363636363635, 0.0
464, floortile, 100, 0.011974613818704348, 0.13636363636363635, 0.0
465, floortile, 100, 0.011974613818704348, 0.2727272727272727, 0.0
466, floortile, 97, 0.011615375404143216, 1.0, 0.0
467, floortile, 98, 0.01173512154233026, 0.13636363636363635, 0.0
468, floortile, 95, 0.01137588312776913, 1.0, 0.0
469, floortile, 100, 0.011974613818704348, 0.13636363636363635, 0.0
470, floortile, 100, 0.011974613818704348, 0.2727272727272727, 0.0
471, floortile, 100, 0.011974613818704348, 0.13636363636363635, 0.0
472, floortile, 20, 0.0023949227637408694, 0.13636363636363635, 0.0
473, floortile, 16, 0.0019159382109926954, 0.13636363636363635, 0.0
474, floortile, 20, 0.0023949227637408694, 0.13636363636363635, 0.0
475, floortile, 20, 0.0023949227637408694, 0.13636363636363635, 0.0
476, floortile, 20, 0.0023949227637408694, 0.13636363636363635, 0.0
477, floortile, 20, 0.0023949227637408694, 0.45454545454545453, 0.0
478, floortile, 20, 0.0023949227637408694, 0.13636363636363635, 0.0
479, floortile, 20, 0.0023949227637408694, 0.13636363636363635, 0.0
480, floortile, 20, 0.0023949227637408694, 0.13636363636363635, 0.0
481, floortile, 20, 0.0023949227637408694, 0.13636363636363635, 0.0
482, floortile, 100, 0.011974613818704348, 1.0, 0.0
483, floortile, 96, 0.011495629265956172, 1.0, 0.0
484, floortile, 96, 0.011495629265956172, 1.0, 0.0
485, floortile, 96, 0.011495629265956172, 0.2727272727272727, 0.0
486, floortile, 95, 0.01137588312776913, 0.13636363636363635, 0.0
487, floortile, 100, 0.011974613818704348, 1.0, 0.0
488, floortile, 82, 0.009819183331337564, 0.13636363636363635, 0.0
489, floortile, 75, 0.00898096036402826, 0.13636363636363635, 0.0
490, floortile, 94, 0.011256136989582086, 1.0, 0.0
491, floortile, 94, 0.011256136989582086, 0.13636363636363635, 0.0
492, floortile, 193, 0.02311100467009939, 0.2727272727272727, 0.0
493, floortile, 200, 0.023949227637408695, 0.13636363636363635, 0.0
494, floortile, 182, 0.02179379715004191, 1.0, 0.0
495, floortile, 191, 0.022871512393725302, 1.0, 0.0
496, floortile, 193, 0.02311100467009939, 1.0, 0.0
497, floortile, 200, 0.023949227637408695, 1.0, 0.0
498, floortile, 186, 0.022272781702790085, 1.0, 0.0
499, floortile, 185, 0.022153035564603043, 0.2727272727272727, 0.0
500, floortile, 194, 0.023230750808286432, 1.0, 0.0
501, floortile, 197, 0.023589989222847562, 1.0, 0.0
502, floortile, 30, 0.003592384145611304, 0.13636363636363635, 0.0
503, floortile, 30, 0.003592384145611304, 0.13636363636363635, 0.0
504, floortile, 30, 0.003592384145611304, 0.13636363636363635, 0.0
505, floortile, 16, 0.0019159382109926954, 0.13636363636363635, 0.0
506, floortile, 30, 0.003592384145611304, 0.7727272727272727, 0.0
507, floortile, 30, 0.003592384145611304, 0.7727272727272727, 0.0
508, floortile, 30, 0.003592384145611304, 0.13636363636363635, 0.0
509, floortile, 30, 0.003592384145611304, 0.7727272727272727, 0.0
510, floortile, 30, 0.003592384145611304, 0.13636363636363635, 0.0
511, floortile, 30, 0.003592384145611304, 0.45454545454545453, 0.0
512, floortile, 150, 0.01796192072805652, 1.0, 0.0
513, floortile, 135, 0.016165728655250868, 1.0, 0.0
514, floortile, 150, 0.01796192072805652, 0.13636363636363635, 0.0
515, floortile, 111, 0.013291821338761825, 0.7727272727272727, 0.0
516, floortile, 127, 0.015207759549754521, 1.0, 0.0
517, floortile, 150, 0.01796192072805652, 1.0, 0.0
518, floortile, 150, 0.01796192072805652, 1.0, 0.0
519, floortile, 136, 0.01628547479343791, 0.2727272727272727, 0.0
520, floortile, 133, 0.01592623637887678, 0.13636363636363635, 0.0
521, floortile, 98, 0.01173512154233026, 1.0, 0.0
522, floortile, 300, 0.03592384145611304, 1.0, 0.0
523, floortile, 240, 0.02873907316489043, 1.0, 0.0
524, floortile, 256, 0.030655011375883126, 1.0, 0.0
525, floortile, 258, 0.030894503652257214, 1.0, 0.0
526, floortile, 268, 0.03209196503412765, 0.2727272727272727, 0.0
527, floortile, 260, 0.0311339959286313, 1.0, 0.0
528, floortile, 272, 0.03257094958687582, 0.13636363636363635, 0.0
529, floortile, 258, 0.030894503652257214, 1.0, 0.0
530, floortile, 300, 0.03592384145611304, 1.0, 0.0
531, floortile, 275, 0.032930188001436954, 1.0, 0.0
532, floortile, 17, 0.002035684349179739, 0.13636363636363635, 0.0
533, floortile, 50, 0.005987306909352174, 0.13636363636363635, 0.0
534, floortile, 50, 0.005987306909352174, 0.18181818181818182, 0.0
535, floortile, 50, 0.005987306909352174, 0.13636363636363635, 0.0
536, floortile, 50, 0.005987306909352174, 0.18181818181818182, 0.0
537, floortile, 50, 0.005987306909352174, 0.2727272727272727, 0.0
538, floortile, 16, 0.0019159382109926954, 0.18181818181818182, 0.0
539, floortile, 50, 0.005987306909352174, 0.7727272727272727, 0.0
540, floortile, 50, 0.005987306909352174, 0.18181818181818182, 0.0
541, floortile, 50, 0.005987306909352174, 0.18181818181818182, 0.0
542, floortile, 215, 0.025745419710214344, 1.0, 0.0
543, floortile, 171, 0.020476589629984433, 1.0, 0.0
544, floortile, 165, 0.019758112800862173, 1.0, 0.0
545, floortile, 182, 0.02179379715004191, 1.0, 0.0
546, floortile, 216, 0.02586516584840139, 1.0, 0.0
547, floortile, 215, 0.025745419710214344, 1.0, 0.0
548, floortile, 216, 0.02586516584840139, 1.0, 0.0
549, floortile, 215, 0.025745419710214344, 1.0, 0.0
550, floortile, 208, 0.024907196742905043, 1.0, 0.0
551, floortile, 250, 0.029936534546760867, 1.0, 0.0
552, floortile, 445, 0.05328703149323434, 1.0, 0.0
553, floortile, 399, 0.04777870913663034, 1.0, 0.0
554, floortile, 500, 0.05987306909352173, 1.0, 0.0
555, floortile, 500, 0.05987306909352173, 1.0, 0.0
556, floortile, 355, 0.04250987905640043, 1.0, 0.0
557, floortile, 399, 0.04777870913663034, 1.0, 0.0
558, floortile, 433, 0.05185007783498982, 1.0, 0.0
559, floortile, 433, 0.05185007783498982, 1.0, 0.0
560, floortile, 390, 0.046700993892946956, 1.0, 0.0
561, floortile, 424, 0.05077236259130643, 1.0, 0.0
562, floortile, 64, 0.0076637528439707815, 0.7727272727272727, 0.0
563, floortile, 65, 0.007783498982157825, 0.18181818181818182, 0.0
564, floortile, 100, 0.011974613818704348, 1.0, 0.0
565, floortile, 100, 0.011974613818704348, 1.0, 0.0
566, floortile, 7, 0.0008382229673093043, 0.13636363636363635, 0.0
567, floortile, 6, 0.0007184768291222608, 0.045454545454545456, 0.0
568, floortile, 100, 0.011974613818704348, 0.45454545454545453, 0.0
569, floortile, 100, 0.011974613818704348, 0.7727272727272727, 0.0
570, floortile, 73, 0.008741468087654173, 0.7727272727272727, 0.0
571, floortile, 458, 0.05484373128966591, 1.0, 0.0
572, floortile, 447, 0.05352652376960843, 1.0, 0.0
573, floortile, 480, 0.05747814632978086, 1.0, 0.0
574, floortile, 405, 0.0484971859657526, 1.0, 0.0
575, floortile, 417, 0.04993413962399713, 1.0, 0.0
576, floortile, 321, 0.03843851035804095, 1.0, 0.0
577, floortile, 392, 0.04694048616932104, 0.7727272727272727, 0.0
578, floortile, 381, 0.04562327864926356, 1.0, 0.0
579, floortile, 391, 0.046820740031134, 1.0, 0.0
580, floortile, 430, 0.05149083942042869, 1.0, 0.0
581, floortile, 883, 0.10573584001915938, 1.0, 0.0
582, floortile, 745, 0.08921087294934739, 1.0, 0.0
583, floortile, 459, 0.05496347742785295, 1.0, 0.0
584, floortile, 803, 0.0961561489641959, 1.0, 0.0
585, floortile, 697, 0.0834630583163693, 1.0, 0.0
586, floortile, 876, 0.10489761705185008, 1.0, 0.0
587, floortile, 855, 0.10238294814992216, 1.0, 0.0
588, floortile, 869, 0.10405939408454078, 1.0, 0.0
589, floortile, 913, 0.10932822416477068, 1.0, 0.0
590, floortile, 704, 0.0843012812836786, 1.0, 0.0
591, miconic, 10, 0.006134969325153374, 0.9629629629629629, 0.0
592, miconic, 10, 0.006134969325153374, 1.0, 0.0
593, miconic, 10, 0.006134969325153374, 0.9629629629629629, 0.0
594, miconic, 10, 0.006134969325153374, 1.0, 0.0
595, miconic, 10, 0.006134969325153374, 0.9629629629629629, 0.0
596, miconic, 10, 0.006134969325153374, 0.9629629629629629, 0.0
597, miconic, 10, 0.006134969325153374, 0.9629629629629629, 0.0
598, miconic, 10, 0.006134969325153374, 0.9629629629629629, 0.0
599, miconic, 10, 0.006134969325153374, 0.9629629629629629, 0.0
600, miconic, 10, 0.006134969325153374, 0.9629629629629629, 0.0
601, miconic, 40, 0.024539877300613498, 1.0, 0.0
602, miconic, 40, 0.024539877300613498, 0.9629629629629629, 0.0
603, miconic, 30, 0.018404907975460124, 0.9629629629629629, 0.0
604, miconic, 27, 0.016564417177914112, 0.9629629629629629, 0.0
605, miconic, 47, 0.02883435582822086, 0.9629629629629629, 0.0
606, miconic, 40, 0.024539877300613498, 0.9629629629629629, 0.0
607, miconic, 38, 0.023312883435582823, 1.0, 0.0
608, miconic, 40, 0.024539877300613498, 1.0, 0.0
609, miconic, 43, 0.02638036809815951, 1.0, 0.0
610, miconic, 40, 0.024539877300613498, 0.9629629629629629, 0.0
611, miconic, 54, 0.033128834355828224, 1.0, 0.0
612, miconic, 73, 0.04478527607361963, 0.9629629629629629, 0.0
613, miconic, 67, 0.041104294478527606, 1.0, 0.0
614, miconic, 90, 0.05521472392638037, 1.0, 0.0
615, miconic, 68, 0.04171779141104295, 1.0, 0.0
616, miconic, 83, 0.050920245398773004, 1.0, 0.0
617, miconic, 93, 0.05705521472392638, 1.0, 0.0
618, miconic, 78, 0.04785276073619632, 1.0, 0.0
619, miconic, 73, 0.04478527607361963, 1.0, 0.0
620, miconic, 95, 0.05828220858895705, 1.0, 0.0
621, miconic, 20, 0.012269938650306749, 0.9629629629629629, 0.0
622, miconic, 15, 0.009202453987730062, 0.9629629629629629, 0.0
623, miconic, 6, 0.0036809815950920245, 0.9629629629629629, 0.0
624, miconic, 16, 0.0098159509202454, 0.9629629629629629, 0.0
625, miconic, 20, 0.012269938650306749, 0.9629629629629629, 0.0
626, miconic, 17, 0.010429447852760737, 0.9629629629629629, 0.0
627, miconic, 20, 0.012269938650306749, 1.0, 0.0
628, miconic, 8, 0.0049079754601227, 0.037037037037037035, 0.0
629, miconic, 14, 0.008588957055214725, 0.9629629629629629, 0.0
630, miconic, 20, 0.012269938650306749, 0.9629629629629629, 0.0
631, miconic, 46, 0.02822085889570552, 0.9629629629629629, 0.0
632, miconic, 40, 0.024539877300613498, 1.0, 0.0
633, miconic, 56, 0.0343558282208589, 1.0, 0.0
634, miconic, 43, 0.02638036809815951, 1.0, 0.0
635, miconic, 76, 0.046625766871165646, 1.0, 0.0
636, miconic, 37, 0.022699386503067485, 0.9629629629629629, 0.0
637, miconic, 58, 0.03558282208588957, 1.0, 0.0
638, miconic, 49, 0.030061349693251534, 1.0, 0.0
639, miconic, 43, 0.02638036809815951, 1.0, 0.0
640, miconic, 52, 0.03190184049079755, 1.0, 0.0
641, miconic, 115, 0.0705521472392638, 0.9629629629629629, 0.0
642, miconic, 157, 0.09631901840490797, 1.0, 0.0
643, miconic, 129, 0.07914110429447853, 1.0, 0.0
644, miconic, 134, 0.08220858895705521, 1.0, 0.0
645, miconic, 150, 0.09202453987730061, 1.0, 0.0
646, miconic, 154, 0.09447852760736196, 1.0, 0.0
647, miconic, 92, 0.05644171779141104, 1.0, 0.0
648, miconic, 119, 0.07300613496932515, 1.0, 0.0
649, miconic, 113, 0.06932515337423313, 1.0, 0.0
650, miconic, 118, 0.07239263803680981, 1.0, 0.0
651, miconic, 13, 0.007975460122699387, 0.9629629629629629, 0.0
652, miconic, 15, 0.009202453987730062, 1.0, 0.0
653, miconic, 20, 0.012269938650306749, 0.9629629629629629, 0.0
654, miconic, 28, 0.01717791411042945, 1.0, 0.0
655, miconic, 13, 0.007975460122699387, 0.9629629629629629, 0.0
656, miconic, 8, 0.0049079754601227, 0.3333333333333333, 0.0
657, miconic, 29, 0.017791411042944787, 1.0, 0.0
658, miconic, 30, 0.018404907975460124, 0.9629629629629629, 0.0
659, miconic, 20, 0.012269938650306749, 0.9629629629629629, 0.0
660, miconic, 24, 0.014723926380368098, 1.0, 0.0
661, miconic, 89, 0.05460122699386503, 1.0, 0.0
662, miconic, 76, 0.046625766871165646, 1.0, 0.0
663, miconic, 59, 0.03619631901840491, 1.0, 0.0
664, miconic, 37, 0.022699386503067485, 0.9629629629629629, 0.0
665, miconic, 82, 0.05030674846625767, 1.0, 0.0
666, miconic, 90, 0.05521472392638037, 1.0, 0.0
667, miconic, 51, 0.03128834355828221, 0.9629629629629629, 0.0
668, miconic, 76, 0.046625766871165646, 1.0, 0.0
669, miconic, 91, 0.0558282208588957, 1.0, 0.0
670, miconic, 95, 0.05828220858895705, 0.9629629629629629, 0.0
671, miconic, 153, 0.09386503067484663, 0.9629629629629629, 0.0
672, miconic, 236, 0.14478527607361963, 1.0, 0.0
673, miconic, 156, 0.09570552147239264, 1.0, 0.0
674, miconic, 156, 0.09570552147239264, 1.0, 0.0
675, miconic, 199, 0.12208588957055215, 1.0, 0.0
676, miconic, 143, 0.08773006134969324, 1.0, 0.0
677, miconic, 91, 0.0558282208588957, 1.0, 0.0
678, miconic, 109, 0.06687116564417178, 1.0, 0.0
679, miconic, 92, 0.05644171779141104, 1.0, 0.0
680, miconic, 189, 0.11595092024539877, 1.0, 0.0
681, miconic, 22, 0.013496932515337423, 0.9629629629629629, 0.0
682, miconic, 10, 0.006134969325153374, 0.9629629629629629, 0.0
683, miconic, 17, 0.010429447852760737, 0.9629629629629629, 0.0
684, miconic, 20, 0.012269938650306749, 0.9629629629629629, 0.0
685, miconic, 10, 0.006134969325153374, 0.9629629629629629, 0.0
686, miconic, 6, 0.0036809815950920245, 0.9629629629629629, 0.0
687, miconic, 26, 0.015950920245398775, 0.9629629629629629, 0.0
688, miconic, 26, 0.015950920245398775, 0.9629629629629629, 0.0
689, miconic, 98, 0.06012269938650307, 0.9629629629629629, 0.0
690, miconic, 117, 0.07177914110429448, 1.0, 0.0
691, miconic, 80, 0.049079754601226995, 1.0, 0.0
692, miconic, 59, 0.03619631901840491, 0.9629629629629629, 0.0
693, miconic, 54, 0.033128834355828224, 1.0, 0.0
694, miconic, 91, 0.0558282208588957, 1.0, 0.0
695, miconic, 62, 0.03803680981595092, 1.0, 0.0
696, miconic, 53, 0.03251533742331288, 0.9629629629629629, 0.0
697, miconic, 65, 0.03987730061349693, 0.9629629629629629, 0.0
698, miconic, 97, 0.05950920245398773, 1.0, 0.0
699, miconic, 143, 0.08773006134969324, 1.0, 0.0
700, miconic, 137, 0.08404907975460123, 1.0, 0.0
701, miconic, 150, 0.09202453987730061, 1.0, 0.0
702, miconic, 182, 0.1116564417177914, 1.0, 0.0
703, miconic, 133, 0.08159509202453988, 1.0, 0.0
704, miconic, 149, 0.09141104294478528, 1.0, 0.0
705, miconic, 175, 0.10736196319018405, 1.0, 0.0
706, miconic, 159, 0.09754601226993866, 1.0, 0.0
707, miconic, 148, 0.09079754601226994, 1.0, 0.0
708, miconic, 163, 0.1, 1.0, 0.0
709, miconic, 6, 0.0036809815950920245, 0.9629629629629629, 0.0
710, miconic, 15, 0.009202453987730062, 0.9629629629629629, 0.0
711, miconic, 6, 0.0036809815950920245, 0.9629629629629629, 0.0
712, miconic, 13, 0.007975460122699387, 0.9629629629629629, 0.0
713, miconic, 16, 0.0098159509202454, 0.9629629629629629, 0.0
714, miconic, 35, 0.02147239263803681, 0.9629629629629629, 0.0
715, miconic, 7, 0.004294478527607362, 0.9629629629629629, 0.0
716, miconic, 23, 0.01411042944785276, 1.0, 0.0
717, miconic, 14, 0.008588957055214725, 1.0, 0.0
718, miconic, 8, 0.0049079754601227, 1.0, 0.0
719, miconic, 93, 0.05705521472392638, 0.9629629629629629, 0.0
720, miconic, 63, 0.03865030674846626, 0.9629629629629629, 0.0
721, miconic, 108, 0.06625766871165645, 1.0, 0.0
722, miconic, 108, 0.06625766871165645, 1.0, 0.0
723, miconic, 69, 0.04233128834355828, 1.0, 0.0
724, miconic, 73, 0.04478527607361963, 1.0, 0.0
725, miconic, 46, 0.02822085889570552, 1.0, 0.0
726, miconic, 101, 0.06196319018404908, 0.9629629629629629, 0.0
727, miconic, 100, 0.06134969325153374, 1.0, 0.0
728, miconic, 37, 0.022699386503067485, 1.0, 0.0
729, miconic, 202, 0.12392638036809817, 1.0, 0.0
730, miconic, 131, 0.0803680981595092, 1.0, 0.0
731, miconic, 126, 0.07730061349693251, 1.0, 0.0
732, miconic, 162, 0.09938650306748466, 1.0, 0.0
733, miconic, 133, 0.08159509202453988, 0.9629629629629629, 0.0
734, miconic, 197, 0.12085889570552147, 1.0, 0.0
735, miconic, 132, 0.08098159509202454, 1.0, 0.0
736, miconic, 180, 0.11042944785276074, 1.0, 0.0
737, miconic, 194, 0.11901840490797547, 1.0, 0.0
738, miconic, 140, 0.08588957055214724, 1.0, 0.0
739, satellite, 10, 0.0003714848248449051, 0.0, 0.0
740, satellite, 9, 0.00033433634236041456, 0.058823529411764705, 0.0
741, satellite, 10, 0.0003714848248449051, 0.0, 0.0
742, satellite, 10, 0.0003714848248449051, 0.0, 0.0
743, satellite, 10, 0.0003714848248449051, 0.0, 0.0
744, satellite, 10, 0.0003714848248449051, 0.058823529411764705, 0.0
745, satellite, 10, 0.0003714848248449051, 0.0, 0.0
746, satellite, 10, 0.0003714848248449051, 0.0, 0.0
747, satellite, 10, 0.0003714848248449051, 0.0, 0.0
748, satellite, 10, 0.0003714848248449051, 0.0, 0.0
749, satellite, 50, 0.0018574241242245255, 0.0, 0.0
750, satellite, 50, 0.0018574241242245255, 0.0, 0.0
751, satellite, 50, 0.0018574241242245255, 0.17647058823529413, 0.0
752, satellite, 50, 0.0018574241242245255, 0.058823529411764705, 0.0
753, satellite, 50, 0.0018574241242245255, 0.0, 0.0
754, satellite, 50, 0.0018574241242245255, 0.0, 0.0
755, satellite, 50, 0.0018574241242245255, 0.058823529411764705, 0.0
756, satellite, 46, 0.0017088301942865633, 0.058823529411764705, 0.0
757, satellite, 49, 0.001820275641740035, 0.058823529411764705, 0.0
758, satellite, 50, 0.0018574241242245255, 0.0, 0.0
759, satellite, 99, 0.0036776997659645604, 0.058823529411764705, 0.0
760, satellite, 99, 0.0036776997659645604, 1.0, 0.0
761, satellite, 100, 0.003714848248449051, 0.0, 0.0
762, satellite, 97, 0.0036034028009955792, 0.058823529411764705, 0.0
763, satellite, 100, 0.003714848248449051, 1.0, 0.0
764, satellite, 100, 0.003714848248449051, 0.058823529411764705, 0.0
765, satellite, 99, 0.0036776997659645604, 1.0, 0.0
766, satellite, 100, 0.003714848248449051, 1.0, 0.0
767, satellite, 100, 0.003714848248449051, 1.0, 0.0
768, satellite, 96, 0.0035662543185110886, 0.058823529411764705, 0.0
769, satellite, 20, 0.0007429696496898102, 0.17647058823529413, 0.0
770, satellite, 20, 0.0007429696496898102, 0.17647058823529413, 0.0
771, satellite, 20, 0.0007429696496898102, 0.17647058823529413, 0.0
772, satellite, 20, 0.0007429696496898102, 0.0, 0.0
773, satellite, 15, 0.0005572272372673577, 0.17647058823529413, 0.0
774, satellite, 20, 0.0007429696496898102, 0.0, 0.0
775, satellite, 20, 0.0007429696496898102, 0.17647058823529413, 0.0
776, satellite, 20, 0.0007429696496898102, 0.0, 0.0
777, satellite, 20, 0.0007429696496898102, 0.0, 0.0
778, satellite, 20, 0.0007429696496898102, 0.17647058823529413, 0.0
779, satellite, 100, 0.003714848248449051, 1.0, 0.0
780, satellite, 89, 0.0033062149411196553, 0.17647058823529413, 0.0
781, satellite, 95, 0.0035291058360265985, 0.17647058823529413, 0.0
782, satellite, 100, 0.003714848248449051, 1.0, 0.0
783, satellite, 100, 0.003714848248449051, 1.0, 0.0
784, satellite, 100, 0.003714848248449051, 0.17647058823529413, 0.0
785, satellite, 95, 0.0035291058360265985, 1.0, 0.0
786, satellite, 100, 0.003714848248449051, 1.0, 0.0
787, satellite, 100, 0.003714848248449051, 0.17647058823529413, 0.0
788, satellite, 86, 0.0031947694936661835, 0.17647058823529413, 0.0
789, satellite, 184, 0.006835320777146253, 1.0, 0.0
790, satellite, 190, 0.007058211672053197, 1.0, 0.0
791, satellite, 199, 0.0073925480144136115, 1.0, 0.0
792, satellite, 189, 0.007021063189568706, 1.0, 0.0
793, satellite, 195, 0.007243954084475649, 1.0, 0.0
794, satellite, 184, 0.006835320777146253, 0.17647058823529413, 0.0
795, satellite, 200, 0.007429696496898102, 1.0, 0.0
796, satellite, 200, 0.007429696496898102, 1.0, 0.0
797, satellite, 195, 0.007243954084475649, 1.0, 0.0
798, satellite, 200, 0.007429696496898102, 1.0, 0.0
799, satellite, 30, 0.0011144544745347153, 1.0, 0.0
800, satellite, 30, 0.0011144544745347153, 0.17647058823529413, 0.0
801, satellite, 30, 0.0011144544745347153, 0.17647058823529413, 0.0
802, satellite, 30, 0.0011144544745347153, 0.17647058823529413, 0.0
803, satellite, 30, 0.0011144544745347153, 0.17647058823529413, 0.0
804, satellite, 30, 0.0011144544745347153, 1.0, 0.0
805, satellite, 30, 0.0011144544745347153, 1.0, 0.0
806, satellite, 30, 0.0011144544745347153, 0.17647058823529413, 0.0
807, satellite, 30, 0.0011144544745347153, 0.0, 0.0
808, satellite, 30, 0.0011144544745347153, 1.0, 0.0
809, satellite, 150, 0.0055722723726735765, 1.0, 0.0
810, satellite, 126, 0.004680708793045804, 1.0, 0.0
811, satellite, 128, 0.004755005758014785, 0.17647058823529413, 0.0
812, satellite, 135, 0.0050150451354062184, 1.0, 0.0
813, satellite, 135, 0.0050150451354062184, 1.0, 0.0
814, satellite, 135, 0.0050150451354062184, 1.0, 0.0
815, satellite, 150, 0.0055722723726735765, 1.0, 0.0
816, satellite, 140, 0.0052007875478286714, 1.0, 0.0
817, satellite, 150, 0.0055722723726735765, 1.0, 0.0
818, satellite, 150, 0.0055722723726735765, 1.0, 0.0
819, satellite, 252, 0.009361417586091608, 1.0, 0.0
820, satellite, 258, 0.009584308480998551, 1.0, 0.0
821, satellite, 268, 0.009955793305843456, 1.0, 0.0
822, satellite, 300, 0.011144544745347153, 1.0, 0.0
823, satellite, 300, 0.011144544745347153, 1.0, 0.0
824, satellite, 278, 0.010327278130688362, 1.0, 0.0
825, satellite, 300, 0.011144544745347153, 1.0, 0.0
826, satellite, 300, 0.011144544745347153, 1.0, 0.0
827, satellite, 285, 0.010587317508079794, 1.0, 0.0
828, satellite, 300, 0.011144544745347153, 1.0, 0.0
829, satellite, 50, 0.0018574241242245255, 1.0, 0.0
830, satellite, 15, 0.0005572272372673577, 1.0, 0.0
831, satellite, 50, 0.0018574241242245255, 0.17647058823529413, 0.0
832, satellite, 50, 0.0018574241242245255, 1.0, 0.0
833, satellite, 44, 0.0016345332293175824, 1.0, 0.0
834, satellite, 15, 0.0005572272372673577, 1.0, 0.0
835, satellite, 44, 0.0016345332293175824, 1.0, 0.0
836, satellite, 50, 0.0018574241242245255, 1.0, 0.0
837, satellite, 50, 0.0018574241242245255, 1.0, 0.0
838, satellite, 35, 0.0013001968869571679, 0.17647058823529413, 0.0
839, satellite, 177, 0.00657528139975482, 1.0, 0.0
840, satellite, 209, 0.0077640328392585166, 1.0, 0.0
841, satellite, 180, 0.006686726847208292, 1.0, 0.0
842, satellite, 209, 0.0077640328392585166, 1.0, 0.0
843, satellite, 198, 0.007355399531929121, 1.0, 0.0
844, satellite, 220, 0.008172666146587912, 1.0, 0.0
845, satellite, 250, 0.009287120621122627, 1.0, 0.0
846, satellite, 215, 0.00798692373416546, 1.0, 0.0
847, satellite, 250, 0.009287120621122627, 1.0, 0.0
848, satellite, 250, 0.009287120621122627, 1.0, 0.0
849, satellite, 494, 0.01835135034733831, 1.0, 0.0
850, satellite, 500, 0.018574241242245253, 1.0, 0.0
851, satellite, 500, 0.018574241242245253, 1.0, 0.0
852, satellite, 400, 0.014859392993796204, 1.0, 0.0
853, satellite, 426, 0.015825253538392956, 1.0, 0.0
854, satellite, 500, 0.018574241242245253, 1.0, 0.0
855, satellite, 470, 0.01745978676771054, 1.0, 0.0
856, satellite, 469, 0.01742263828522605, 1.0, 0.0
857, satellite, 450, 0.01671681711802073, 1.0, 0.0
858, satellite, 454, 0.01686541104795869, 1.0, 0.0
859, satellite, 100, 0.003714848248449051, 1.0, 0.0
860, satellite, 100, 0.003714848248449051, 1.0, 0.0
861, satellite, 100, 0.003714848248449051, 1.0, 0.0
862, satellite, 100, 0.003714848248449051, 1.0, 0.0
863, satellite, 100, 0.003714848248449051, 1.0, 0.0
864, satellite, 100, 0.003714848248449051, 1.0, 0.0
865, satellite, 9, 0.00033433634236041456, 0.058823529411764705, 0.0
866, satellite, 68, 0.0025260968089453545, 1.0, 0.0
867, satellite, 95, 0.0035291058360265985, 1.0, 0.0
868, satellite, 100, 0.003714848248449051, 1.0, 0.0
869, satellite, 486, 0.01805416248746239, 1.0, 0.0
870, satellite, 403, 0.014970838441249674, 1.0, 0.0
871, satellite, 414, 0.01537947174857907, 1.0, 0.0
872, satellite, 448, 0.01664252015305175, 1.0, 0.0
873, satellite, 272, 0.010104387235781418, 1.0, 0.0
874, satellite, 483, 0.017942717040008917, 1.0, 0.0
875, satellite, 405, 0.015045135406218655, 1.0, 0.0
876, satellite, 454, 0.01686541104795869, 1.0, 0.0
877, satellite, 271, 0.010067238753296927, 1.0, 0.0
878, satellite, 419, 0.015565214161001524, 1.0, 0.0
879, satellite, 768, 0.02853003454808871, 1.0, 0.0
880, satellite, 967, 0.035922582562502324, 1.0, 0.0
881, satellite, 948, 0.035216761395297, 1.0, 0.0
882, satellite, 847, 0.03146476466436346, 1.0, 0.0
883, satellite, 796, 0.029570192057654446, 1.0, 0.0
884, satellite, 1000, 0.03714848248449051, 1.0, 0.0
885, satellite, 843, 0.0313161707344255, 1.0, 0.0
886, satellite, 608, 0.02258627735057023, 1.0, 0.0
887, satellite, 909, 0.03376797057840187, 1.0, 0.0
888, satellite, 894, 0.03321074334113452, 1.0, 0.0
889, sokoban, 10, 0.004128819157720892, 0.6666666666666666, 0.0
890, sokoban, 10, 0.004128819157720892, 0.3333333333333333, 0.0
891, sokoban, 10, 0.004128819157720892, 0.7777777777777778, 0.0
892, sokoban, 8, 0.0033030553261767133, 0.3333333333333333, 0.0
893, sokoban, 10, 0.004128819157720892, 0.6666666666666666, 0.0
894, sokoban, 10, 0.004128819157720892, 0.3333333333333333, 0.0
895, sokoban, 10, 0.004128819157720892, 0.7777777777777778, 0.0
896, sokoban, 10, 0.004128819157720892, 0.3333333333333333, 0.0
897, sokoban, 10, 0.004128819157720892, 0.6666666666666666, 0.0
898, sokoban, 10, 0.004128819157720892, 0.3333333333333333, 0.0
899, sokoban, 46, 0.018992568125516102, 1.0, 0.0
900, sokoban, 47, 0.019405450041288193, 1.0, 0.0
901, sokoban, 40, 0.016515276630883566, 0.3333333333333333, 0.0
902, sokoban, 46, 0.018992568125516102, 0.6666666666666666, 0.0
