id,dod,actual_dod,domain,index,total_length,len%,runtime,polocm_time,locm2_time,locm_time,accuracy,error_rate,acceptance_rate,invalid_acceptance_rate,remark
28,0.4,0.4,blocksworld,0,20,0.004037141703673799,6.524036884307861,0.5408992767333984,0.0025577545166015625,5.980579853057861,0.7291666666666667,0.13541666666666666,0.050505050505050504,0.4076190476190476,Success
0,0.4,0.4,blocksworld,0,10,0.0020185708518368995,8.732178926467896,0.366898775100708,0.011256217956542969,8.354023933410645,1.0,0.0,0.030303030303030304,0.13333333333333333,Success
308,0.4,0.4,ferry,4,40,0.010922992900054615,6.751963376998901,0.5674009323120117,0.00421905517578125,6.180343389511108,1.0,0.0,0.5151515151515151,0.05452847805788983,Success
168,0.4,0.39999999999999997,childsnack,3,96,0.0446927374301676,8.604467153549194,2.3281638622283936,0.03901481628417969,6.237288475036621,0.933531746031746,0.026785714285714284,0.04081632653061224,0.0,Success
56,0.4,0.39999999999999997,blocksworld,8,188,0.03794913201453371,11.769458055496216,4.905378818511963,0.10655355453491211,6.757525682449341,0.96875,0.0,1.0,0.0509864372320754,Success
29,0.4,0.40909090909090906,blocksworld,1,12,0.0024222850222042794,6.684108734130859,0.1834867000579834,0.06019020080566406,6.440431833267212,0.96875,0.0,0.12121212121212122,0.20256471943616153,Success
309,0.4,0.4,ferry,5,50,0.013653741125068269,6.415781497955322,0.5802011489868164,0.0036215782165527344,5.831958770751953,0.9050925925925926,0.037037037037037035,0.5151515151515151,0.05452847805788983,Success
1,0.4,0.4,blocksworld,1,10,0.0020185708518368995,7.4226462841033936,0.13890647888183594,0.0019605159759521484,7.2817792892456055,1.0,0.0,0.030303030303030304,0.13333333333333333,Success
169,0.4,0.39999999999999997,childsnack,4,97,0.04515828677839851,8.068610668182373,1.4800944328308105,0.04858827590942383,6.539927959442139,0.9384920634920635,0.030753968253968256,0.030612244897959183,0.0,Success
30,0.4,0.4,blocksworld,2,10,0.0020185708518368995,5.835563898086548,0.13501834869384766,0.10077810287475586,5.599767446517944,0.8298611111111112,0.06944444444444445,0.08080808080808081,0.40903361344537814,Success
252,0.4,0.40522875816993464,childsnack,8,98,0.04562383612662942,18.319830656051636,11.171046257019043,0.03756904602050781,7.111215353012085,0.8521825396825397,0.021825396825396828,0.030612244897959183,0.19515669515669518,Success
2,0.4,0.4,blocksworld,3,10,0.0020185708518368995,5.096240043640137,0.11912178993225098,0.0017459392547607422,4.975372314453125,0.875,0.0,0.020202020202020204,0.16666666666666666,Success
310,0.4,0.4,ferry,6,40,0.010922992900054615,5.969798564910889,0.4860825538635254,0.002746105194091797,5.4809699058532715,0.9421296296296297,0.0,0.5151515151515151,0.05452847805788983,Success
