id,dod,actual_dod,domain,index,total_length,len%,runtime,polocm_time,locm2_time,locm_time,accuracy,error_rate,acceptance_rate,invalid_acceptance_rate,remark
0,0.6,0.6,blocksworld,0,10,0.0020185708518368995,0.4203987121582031,0.4053177833557129,0.0013089179992675781,0.013772010803222656,0.5,0.25,0.030303030303030304,0.26666666666666666,Success
1,0.6,0.6,blocksworld,1,10,0.0020185708518368995,0.12151098251342773,0.11324787139892578,0.001129150390625,0.007133960723876953,1.0,0.0,0.030303030303030304,0.13333333333333333,Success
2,0.6,0.6,blocksworld,3,10,0.0020185708518368995,0.12079787254333496,0.112640380859375,0.0011413097381591797,0.007016181945800781,0.5,0.25,0.030303030303030304,0.26666666666666666,Success
28,0.6,0.6,blocksworld,0,20,0.004037141703673799,0.7395350933074951,0.7191224098205566,0.002990245819091797,0.01742243766784668,0.8784722222222222,0.04513888888888889,0.050505050505050504,0.4780952380952381,Success
3,0.6,0.6,blocksworld,4,10,0.0020185708518368995,0.13805103302001953,0.12680292129516602,0.0012862682342529297,0.009961843490600586,1.0,0.0,0.030303030303030304,0.13333333333333333,Success
29,0.6,0.6060606060606061,blocksworld,1,12,0.0024222850222042794,0.24535727500915527,0.22356414794921875,0.0030350685119628906,0.018758058547973633,0.7604166666666667,0.10416666666666666,0.04040404040404041,0.45238095238095233,Success
4,0.6,0.6,blocksworld,5,10,0.0020185708518368995,0.13301587104797363,0.12527704238891602,0.0010857582092285156,0.0066530704498291016,0.5,0.25,0.030303030303030304,0.26666666666666666,Success
5,0.6,0.6,blocksworld,6,10,0.0020185708518368995,0.1377243995666504,0.12938714027404785,0.0011761188507080078,0.007161140441894531,1.0,0.0,0.030303030303030304,0.13333333333333333,Success
6,0.6,0.6,blocksworld,7,10,0.0020185708518368995,0.14269280433654785,0.1344754695892334,0.0011806488037109375,0.007036685943603516,0.5,0.25,0.030303030303030304,0.26666666666666666,Success
30,0.6,0.6,blocksworld,2,10,0.0020185708518368995,0.2743558883666992,0.18029165267944336,0.07784795761108398,0.016216278076171875,0.7881944444444444,0.09027777777777778,1.0,0.09921684406241696,Success
308,0.6,0.6,ferry,4,40,0.010922992900054615,0.6314616203308105,0.6069931983947754,0.002455472946166992,0.022012948989868164,0.8518518518518517,0.07407407407407407,0.0,0,Success
