id,dod,actual_dod,domain,index,total_length,len%,runtime,polocm_time,locm2_time,locm_time,accuracy,error_rate,acceptance_rate,invalid_acceptance_rate,remark
0,0.7,0.7111111111111111,blocksworld,0,10,0.0020185708518368995,5.0998241901397705,0.3144388198852539,0.009076118469238281,4.776309251785278,0.5,0.25,0.030303030303030304,0.26666666666666666,Success
28,0.7,0.7,blocksworld,0,20,0.004037141703673799,5.379263162612915,0.530118465423584,0.0016109943389892578,4.847533702850342,0.9409722222222222,0.013888888888888888,0.050505050505050504,0.42095238095238097,Success
308,0.7,0.7111111111111111,ferry,4,40,0.010922992900054615,5.43531346321106,0.5183336734771729,0.0016455650329589844,4.915334224700928,0.5694444444444444,0.21527777777777776,0.08080808080808081,0.0,Success
168,0.7,0.7111111111111111,childsnack,3,96,0.0446927374301676,6.840558767318726,1.9092495441436768,0.02960515022277832,4.9017040729522705,0.878968253968254,0.038690476190476185,0.07142857142857142,0.12776556776556777,Success
1,0.7,0.7111111111111111,blocksworld,1,10,0.0020185708518368995,4.384844541549683,0.10395979881286621,0.0007600784301757812,4.280124664306641,0.5,0.25,0.030303030303030304,0.26666666666666666,Success
29,0.7,0.7121212121212122,blocksworld,1,12,0.0024222850222042794,4.452515602111816,0.2241983413696289,0.03425168991088867,4.194065570831299,0.7048611111111112,0.13194444444444445,0.04040404040404041,0.39285714285714285,Success
56,0.7,0.7000000000000001,blocksworld,8,188,0.03794913201453371,11.433952331542969,6.246798038482666,0.1053926944732666,5.081761598587036,0.9409722222222222,0.013888888888888888,1.0,0.10002884115731091,Success
309,0.7,0.7111111111111111,ferry,5,50,0.013653741125068269,4.820588111877441,0.5537796020507812,0.0015375614166259766,4.265270948410034,0.7569444444444443,0.07407407407407407,0.5151515151515151,0.05452847805788983,Success
169,0.7,0.7111111111111111,childsnack,4,97,0.04515828677839851,5.597934246063232,1.18898606300354,0.011943817138671875,4.3970043659210205,0.9265873015873015,0.025793650793650792,0.030612244897959183,0.0,Success
2,0.7,0.7111111111111111,blocksworld,3,10,0.0020185708518368995,4.538217544555664,0.13987421989440918,0.0013184547424316406,4.397024869918823,0.5,0.25,0.030303030303030304,0.26666666666666666,Success
