id,dod,actual_dod,domain,index,total_length,len%,runtime,polocm_time,locm2_time,locm_time,accuracy,error_rate,acceptance_rate,invalid_acceptance_rate,remark
0,0.3,0.3111111111111111,blocksworld,0,10,0.0020185708518368995,0.3178384304046631,0.29650282859802246,0.009339332580566406,0.011996269226074219,1.0,0.0,0.030303030303030304,0.13333333333333333,Success
1,0.3,0.3111111111111111,blocksworld,1,10,0.0020185708518368995,0.11383819580078125,0.10842394828796387,0.0007348060607910156,0.004679441452026367,1.0,0.0,0.030303030303030304,0.13333333333333333,Success
28,0.3,0.30000000000000004,blocksworld,0,20,0.004037141703673799,0.32803869247436523,0.31083106994628906,0.002346515655517578,0.014861106872558594,0.9166666666666667,0.041666666666666664,0.050505050505050504,0.4076190476190476,Success
2,0.3,0.3111111111111111,blocksworld,3,10,0.0020185708518368995,0.13758349418640137,0.13337969779968262,0.0005898475646972656,0.0036139488220214844,1.0,0.0,0.030303030303030304,0.13333333333333333,Success
3,0.3,0.3111111111111111,blocksworld,4,10,0.0020185708518368995,0.11823916435241699,0.11257123947143555,0.0010027885437011719,0.0046651363372802734,1.0,0.0,0.030303030303030304,0.13333333333333333,Success
29,0.3,0.303030303030303,blocksworld,1,12,0.0024222850222042794,0.162261962890625,0.13735270500183105,0.0011816024780273438,0.0237276554107666,0.8159722222222222,0.0763888888888889,1.0,0.13240580180686748,Success
4,0.3,0.3111111111111111,blocksworld,5,10,0.0020185708518368995,0.11315107345581055,0.10790491104125977,0.0007252693176269531,0.004520893096923828,1.0,0.0,0.030303030303030304,0.13333333333333333,Success
5,0.3,0.3111111111111111,blocksworld,6,10,0.0020185708518368995,0.09707164764404297,0.08952713012695312,0.0010328292846679688,0.006511688232421875,1.0,0.0,0.030303030303030304,0.13333333333333333,Success
30,0.3,0.3111111111111111,blocksworld,2,10,0.0020185708518368995,0.18915486335754395,0.11206889152526855,0.06496977806091309,0.012116193771362305,1.0,0.0,0.08080808080808081,0.2630952380952381,Success
6,0.3,0.3111111111111111,blocksworld,7,10,0.0020185708518368995,0.11575913429260254,0.11032581329345703,0.0009999275207519531,0.004433393478393555,1.0,0.0,0.030303030303030304,0.13333333333333333,Success
